,NameUpper,DOI,adsorption,adsorption_error,metal_usage,Catalyst_predict,Catalyst_predict_proba,column1_normalized,column2_normalized,column3_normalized,column4
67,VIVRUR,10.1039/D3TA04894B,37.96527886,0.629056822,76.21546821,FALSE,0.067777778,38.04578377,0.448033484,4.56563108,43.05944833
68,OBUROW,10.1016/j.jssc.2021.122617,37.7194896,1.161267416,13.5,FALSE,0.127238095,37.79947332,0.07911788,17.2909684,55.1695596
70,VEJZEQ,10.1073/pnas.0602439103,37.53589194,0.639669155,68.26241461,FALSE,0.067777778,37.61548634,0.401250678,4.56563108,42.5823681
71,FULBEW,10.1016/j.jssc.2019.121170,37.5257312,1.08577659,29.7,FALSE,0.113904762,37.60530405,0.174412278,14.43744914,52.21716547
72,GAHMEL,10.1002/asia.201900805,37.45647537,1.10501168,2050,FALSE,0.099259259,37.53590137,12.05856488,11.30310719,60.89757343
73,IPIDAN,10.1016/j.inoche.2010.10.012,37.4526301,1.727211198,120,FALSE,0.059777778,37.53204794,0.705590311,2.853519479,41.09115773
74,VELVIS,10.1073/pnas.0602439103,37.36511347,0.79483261,68.26963051,FALSE,0.061089947,37.44434574,0.401293124,3.13434195,40.97998081
75,TOXNEB,10.1038/nchem.2114,37.21480674,0.383390485,244.8265494,FALSE,0.149925926,37.29372028,1.43986629,22.14648074,60.88006731
77,QOVXEG03,10.1002/ejic.201403077,36.92175397,0.84887747,210,FALSE,0.067777778,37.0000461,1.235003632,4.56563108,42.80068081
78,YUQDUL,10.1002/chem.201502615,36.90167909,1.913430385,187.6,FALSE,0.149925926,36.97992865,1.103238539,22.14648074,60.22964792
79,HAWZEM,10.1016/j.inoche.2011.12.041,36.67814578,0.499760259,4000,FALSE,0.081481481,36.75592134,23.52918685,7.498414692,67.78352288
81,POVFOY,10.1002/anie.201909046,36.44413464,2.59056989,70,FALSE,0.061089947,36.52141398,0.411471798,3.13434195,40.06722773
82,TIDSOS,10.1002/hlca.202200131,36.21017716,0.516310005,180,FALSE,0.067777778,36.2869604,1.058532525,4.56563108,41.911124
83,NAZBAT,10.1016/j.micromeso.2011.11.043,36.19543321,1.38543147,50,FALSE,0.287037037,36.27218518,0.293824394,51.49017122,88.05618079
84,SUJRIZ,10.1002/anie.200905898,36.01788462,1.116483272,198,FALSE,0.097608466,36.0942601,1.164415189,10.94981446,48.20848975
85,GIXWAP,10.1016/j.molstruc.2023.136721,36.00124144,1.510521682,19.7,FALSE,0.149925926,36.07758163,0.115588575,22.14648074,58.33965094
87,GUMDEZ,10.1007/s40242-014-3501-8,35.92644323,0.956454283,19.5,FALSE,0.052201058,36.00262481,0.114412101,1.231995702,37.34903262
88,ZITMIB,10.1021/acs.cgd.8b01271,35.91674411,1.34673297,7,FALSE,0.052201058,35.99290513,0.040882473,1.231995702,37.2657833
89,BORKOL,10.1039/C9NJ03572A,35.78912818,0.686219608,7.9,FALSE,0.064222222,35.86501859,0.046176606,3.804692496,39.71588769
90,BORKUR,10.1039/C9NJ03572A,35.60854886,0.69795994,7.9,FALSE,0.081111111,35.68405635,0.046176606,7.419150345,43.1493833
91,CUWNUG,10.1039/D0RA06529C,35.55493794,0.687303179,29.7,FALSE,0.269259259,35.63033175,0.174412278,47.68547872,83.49022275
92,CELZOK,10.1021/cm3025445,35.39453609,1.055104334,444,FALSE,0.149925926,35.46958977,2.611478269,22.14648074,60.22754877
93,LODPOL,10.1021/cg401583v,35.2194168,0.558025724,21,FALSE,0.052201058,35.29409914,0.123235657,1.231995702,36.6493305
94,EPECAG,10.1021/acs.inorgchem.0c03629,35.21283603,0.861819552,24,FALSE,0.09168254,35.28750442,0.140882767,9.681583624,45.10997081
95,TOWNOK,10.1038/ncomms6723,35.16833034,1.245663883,765,FALSE,0.272592593,35.24290435,4.499719117,48.3988587,88.14148217
96,NIJVEJ,10.1039/C3DT51905H,35.15181127,0.835587784,22.3,FALSE,0.067777778,35.22635026,0.130882738,4.56563108,39.92286407
98,LOQZOK,10.1021/acs.cgd.3c01321,34.87644604,1.159164892,8.3,FALSE,0.242592593,34.95040112,0.048529554,41.97844019,76.97737086
99,YEYDUE,10.1038/s41563-018-0104-7,34.76610817,1.586197301,316,FALSE,0.149925926,34.83982928,1.858534878,22.14648074,58.84484489
100,IWELIG,10.1002/chem.201003199,34.71722228,1.26542264,180,FALSE,0.112592593,34.79083972,1.058532525,14.15662667,50.00599892
101,DEWWIP,10.1021/acs.cgd.2c00985,34.6634904,1.124415265,8.5,FALSE,0.264814815,34.73699391,0.049706029,46.7343057,81.52100564
104,BORKIF,10.1039/C9NJ03572A,34.40538174,0.862992431,7.9,FALSE,0.149925926,34.47833793,0.046176606,22.14648074,56.67099527
105,YEHQAG,10.1039/C7CE01447C,34.33640934,0.76197706,960,FALSE,0.09168254,34.40921928,5.646781314,9.681583624,49.73758421
107,NORVOI,10.3390/cryst9100529,34.15499558,0.874771492,175,FALSE,0.063333333,34.22742083,1.029120674,3.614457849,38.87099935
108,IWELIG01,10.1039/C3DT50747E,34.08505303,0.603973123,600,FALSE,0.117037037,34.15732997,3.529128027,15.10779968,52.79425768
111,ESOZUK,10.1039/D1NR00898F,33.82742724,1.237542375,87.47894504,FALSE,0.233703704,33.89915789,0.514289425,40.07609394,74.48954125
113,TOXNAX,10.1038/nchem.2114,33.81233332,1.264429557,244.8006719,FALSE,0.149925926,33.88403196,1.439714069,22.14648074,57.47022676
117,XOCVEU,10.1016/j.apsusc.2022.156082,33.41344045,0.729161121,650,FALSE,0.2,33.48429324,3.823246539,32.86303111,70.17057089
118,KEKZIN,10.3390/molecules27175374,33.40149198,0.666769455,16.8,FALSE,0.09168254,33.47231943,0.098529702,9.681583624,43.25243276
121,POVFUE,10.1002/anie.201909046,33.26118391,3.25223111,70,FALSE,0.061089947,33.33171384,0.411471798,3.13434195,36.87752759
123,PAVLUU,10.1039/b508479b,33.1835594,0.768715087,2000,FALSE,0.149925926,33.25392473,11.76444637,22.14648074,67.16485183
124,ZILDEG,10.1016/j.poly.2018.07.025,33.17012212,0.937686639,16.6,FALSE,0.052201058,33.24045896,0.097353228,1.231995702,34.56980789
125,OBIYAC,10.1016/j.poly.2016.12.030,33.1135736,1.026769741,45.3,FALSE,0.255555556,33.18379053,0.266177253,44.75269511,78.20266289
126,SUVQEI,10.1155/2018/1523154,33.0144954,1.205589007,46,FALSE,0.149925926,33.08450223,0.270294913,22.14648074,55.50127788
127,UMECOH,10.1021/acs.inorgchem.0c03583,32.95592487,1.018034326,15,FALSE,0.082962963,33.02580751,0.087941435,7.815472507,40.92922145
128,POVGEP,10.1002/anie.201909046,32.86544405,2.099543931,70,FALSE,0.061089947,32.93513482,0.411471798,3.13434195,36.48094857
129,HAJKIO,10.1039/c1jm13762j,32.85734173,0.97428791,36.5,FALSE,0.269259259,32.92701532,0.214412395,47.68547872,80.82690644
131,AFUVUV,10.1039/C8CE01299G,32.70701473,0.976049304,76.6,FALSE,0.058888889,32.77636955,0.450295442,2.663284832,35.88994983
132,BOKQAX,10.1021/acs.inorgchem.3c03268,32.68541991,0.859812542,2400,FALSE,0.273703704,32.75472894,14.11739446,48.63665195,95.50877536
133,CUNCIA,10.1039/D0CE00475H,32.64088741,0.646956594,15,FALSE,0.117037037,32.71010201,0.087941435,15.10779968,47.90584313
134,POVFUE01,10.1002/anie.201909046,32.53833249,1.901682745,70,FALSE,0.061089947,32.60732963,0.411471798,3.13434195,36.15314337
137,YABTC,YABTC,32.26814,0.863163,15750,FALSE,0.375253,32.3365642,92.6470372,70.36961793,195.3532193
138,OBURUC,10.1016/j.jssc.2021.122617,32.25760928,0.898509924,13.5,FALSE,0.291481481,32.32601115,0.07911788,52.44134423,84.84647326
139,KEKZIN01,10.3390/molecules27175374,32.19323064,0.597937274,16.8,FALSE,0.09168254,32.26149599,0.098529702,9.681583624,42.04160932
140,DAZMID,10.1021/acs.inorgchem.7b00202,32.18516649,0.540669955,2700,FALSE,0.149925926,32.25341474,15.88210554,22.14648074,70.28200101
143,JIDXIG,10.1039/C8RA04875D,32.14324106,0.677628206,8,FALSE,0.247037037,32.21140041,0.046764843,42.92961321,75.18777846
144,LUFNEG,10.1021/ja9006035,32.10962022,1.007238407,1,FALSE,0.149925926,32.17770828,0.005588252,22.14648074,54.32977726
145,WOCVIW,10.1016/j.poly.2019.02.021,31.9666523,0.938142781,700,FALSE,0.058888889,32.03443719,4.117365051,2.663284832,38.81508708
146,RAMJUN,10.1039/C6RA26855B,31.91473904,1.095849131,600,FALSE,0.255925926,31.98241385,3.529128027,44.83195946,80.34350134
148,FAWSII,10.1039/C7DT01523B,31.86139276,0.586661237,2700,FALSE,0.099259259,31.92895445,15.88210554,11.30310719,59.11416718
149,KISBUN,10.1016/j.apsusc.2022.156082,31.86111323,1.0735139,650,FALSE,0.149925926,31.92867433,3.823246539,22.14648074,57.8984016
151,RITDEF,10.1039/C3RA41627E,31.83211458,0.396144196,167.7532,FALSE,0.287037037,31.89961419,0.986492313,51.49017122,84.37627772
152,GUKFEY,10.1021/cg900119a,31.75433036,1.247222854,30,FALSE,0.230740741,31.82166503,0.176176989,39.44197853,71.43982055
153,KEKZIN02,10.3390/molecules27175374,31.62625957,0.52198796,16.8,FALSE,0.09168254,31.69332267,0.098529702,9.681583624,41.47343599
154,KEKZIN03,10.3390/molecules27175374,31.57799041,1.211180105,16.8,FALSE,0.09168254,31.64495115,0.098529702,9.681583624,41.42506448
156,UQOGAK,10.1016/j.mencom.2016.05.010,31.4267568,0.636932493,29.7,FALSE,0.149925926,31.49339685,0.174412278,22.14648074,53.81428987
157,MUDTAJ,10.1002/anie.201909046,31.37615973,1.762363771,70,FALSE,0.061089947,31.44269249,0.411471798,3.13434195,34.98850624
158,JULLOU,10.1016/j.poly.2020.114629,31.34101398,7.105711751,56.9,FALSE,0.295925926,31.40747222,0.334412748,53.39251746,85.13440243
159,OFOMUU,10.1016/j.ica.2018.08.044,31.19254752,0.53739878,45.6,FALSE,0.26037037,31.25869094,0.267941965,45.78313247,77.30976537
160,ZOXFEZ,10.1039/C4CE01929F,31.15272784,0.655039378,62,FALSE,0.218518519,31.21878682,0.364412837,36.82625252,68.40945217
161,HICVOG,10.1039/C3CE40574E,31.14368783,1.013562941,184.5,FALSE,0.09168254,31.20972764,1.085003191,9.681583624,41.97631445
163,MAHGAG,10.1021/acs.cgd.5b01178,31.06321816,0.617051171,27,FALSE,0.264814815,31.12908733,0.158529878,46.7343057,78.02192292
164,XAYKUG,10.1039/C7TA02760E,30.90712795,0.816530203,18,FALSE,0.084444444,30.97266614,0.105588546,8.132530108,39.21078479
166,VUVYOD,10.1021/acs.cgd.9b01266,30.76554915,1.443693117,20.6,FALSE,0.149925926,30.83078712,0.120882708,22.14648074,53.09815056
168,YUSTUC,10.1021/ic901113p,30.74837207,1.144901208,2910,FALSE,0.055333333,30.81357362,17.11740329,1.902346248,49.83332315
169,HOMZEP,10.1016/j.micromeso.2007.05.018,30.72862653,1.095448539,222,FALSE,0.149925926,30.79378621,1.305592075,22.14648074,54.24585902
170,ZOXFEZ01,10.1021/acsami.9b17000,30.72658234,0.918076867,1000,FALSE,0.218518519,30.79173768,5.882076124,36.82625252,73.50006632
171,TEVPUI,10.1039/C8QI00240A,30.4984793,0.604588913,16,FALSE,0.067777778,30.56315095,0.093823805,4.56563108,35.22260584
172,TEDLUM,10.1021/acs.inorgchem.7b01657,30.48987638,0.600728209,17,FALSE,0.149925926,30.55452979,0.099706176,22.14648074,52.8007167
175,QATVUE,10.1016/j.inoche.2011.10.017,30.34419266,0.658657164,36.9,FALSE,0.059777778,30.40853715,0.216765343,2.853519479,33.47882197
176,KISBOH,10.1016/j.apsusc.2022.156082,30.30475342,1.099901641,650,FALSE,0.142592593,30.36901428,3.823246539,20.57704517,54.76930599
177,KADBAV,10.1039/C6CE00155F,30.28738517,0.642331765,14.6,FALSE,0.052201058,30.3516092,0.085588487,1.231995702,31.66919339
178,HALTUM,10.1039/C6DT04270H,30.2140268,0.571007917,18.4,FALSE,0.112592593,30.27809527,0.107941494,14.15662667,44.54266343
179,OFOCIY,10.1016/j.ica.2018.08.044,30.11282852,0.787100296,45.6,FALSE,0.073111111,30.1766824,0.267941965,5.707038743,36.15166311
180,CEMJOV,10.1016/j.inoche.2012.11.006,30.06238022,30.446186,1,FALSE,0.224814815,30.12612713,0.005588252,38.1737477,68.30546308
181,KUKWAR,10.1038/nchem.1457,30.04334281,1.549114244,906,FALSE,0.149925926,30.10704935,5.329133321,22.14648074,57.58266341
182,LOQZUQ,10.1021/acs.cgd.3c01321,30.02017019,0.730064544,8.3,FALSE,0.247037037,30.08382759,0.048529554,42.92961321,73.06197036
184,ADIQAH,10.1039/c2dt31361h,29.86564768,2.281740074,1000,FALSE,0.046444444,29.92897742,5.882076124,0,35.81105354
185,HUZFIS,10.1021/cg900980y,29.84526085,1.417748744,13,FALSE,0.285185185,29.90854736,0.076176695,51.09384906,81.07857311
186,IRELAU,10.1039/C6CE00731G,29.69852034,1.228373069,30.7,FALSE,0.146666667,29.76149569,0.180294648,21.44895384,51.39074418
187,KUNRAO,10.1021/cm0623918,29.66865088,0.882698844,300,FALSE,0.061089947,29.73156289,1.764416954,3.13434195,34.63032179
188,WUPSOS,10.1021/acs.cgd.0c00815,29.64031768,0.639192473,2000,FALSE,0.058888889,29.70316961,11.76444637,2.663284832,44.13090081
191,SIVLIV,10.1039/C8CE01803K,29.56251863,1.491195682,1190,FALSE,0.077555556,29.62520559,6.99972647,6.658211974,43.28314403
192,SACBUW,10.1039/C6CE00126B,29.55522542,0.801036353,30,FALSE,0.052201058,29.61789691,0.176176989,1.231995702,31.0260696
193,OHAKIS,10.1021/cg900504m,29.36366413,0.79470388,0.5,FALSE,0.242592593,29.42592942,0.002647067,41.97844019,71.40701668
194,NUYWOU,10.1039/c0nj00302f,29.27995174,0.964298131,0.5,FALSE,0.273703704,29.34203952,0.002647067,48.63665195,77.98133854
195,TADCEK,10.1021/acs.inorgchem.0c02215,29.21282148,0.616963234,9.29,FALSE,0.100571429,29.27476691,0.054353101,11.58392987,40.91304988
197,TEWLUG,10.1039/D2QM01177H,29.07417594,0.586840105,13.5,FALSE,0.058888889,29.13582737,0.07911788,2.663284832,31.87823009
198,SACCAD,10.1039/C6CE00126B,29.06430855,0.688424181,30,FALSE,0.105015873,29.12593906,0.176176989,12.53510289,41.83721894
199,KISBIB,10.1016/j.apsusc.2022.156082,29.06391058,0.853797966,650,FALSE,0.149925926,29.12554025,3.823246539,22.14648074,55.09526752
200,WECYEL,10.1039/C7DT02004J,29.06142916,0.699908816,29.07,FALSE,0.058888889,29.12305356,0.170706384,2.663284832,31.95704478
201,UDUSAR,10.1021/acs.inorgchem.3c00225,29.00990681,0.988807176,975,FALSE,0.247037037,29.07142196,5.735016868,42.92961321,77.73605204
202,CUWZEB,10.1039/C3TA14489E,29.00307292,0.693204297,164.3707566,FALSE,0.309259259,29.06457358,0.966595529,56.24603673,86.27720584
205,DOJXIL,10.1039/C4CE01506A,28.94295032,0.358192065,1400,FALSE,0.077037037,29.00432349,8.235024221,6.547241675,43.78658939
206,NATPEH,10.1021/acs.inorgchem.1c02905,28.91110618,0.635149347,46.8,FALSE,0.068666667,28.97241183,0.275000809,4.755865726,34.00327836
207,CAJWAN,10.1021/ic200967b,28.90863373,0.571887843,2200,FALSE,0.149925926,28.96993413,12.94092041,22.14648074,64.05733528
208,POSQIB,10.1039/D4QI01008F,28.88638744,0.816719448,90,FALSE,0.081481481,28.94764067,0.529119203,7.498414692,36.97517457
209,XADGAM,10.1002/ejic.201000362,28.79376888,1.062920657,507.8,FALSE,0.061089947,28.85482571,2.986773491,3.13434195,34.97594115
210,WIGGUR,10.1002/anie.201801116,28.74186491,0.315555829,630.5394416,FALSE,0.058888889,28.80281168,3.708772329,2.663284832,35.17486884
211,WIFSAI,10.1016/j.jssc.2018.05.031,28.70220741,1.040513631,0.05,FALSE,0.073111111,28.76307009,0,5.707038743,34.47010883
212,FIHMOC,10.1021/acs.inorgchem.2c03609,28.66703074,1.214841447,2490,FALSE,0.058888889,28.72781883,14.64680778,2.663284832,46.03791144
214,VECPOM,10.1039/D1DT01851E,28.58502503,0.351041305,90,FALSE,0.137777778,28.64563923,0.529119203,19.54660759,48.72136602
215,QIFLOI,10.1021/cg400183s,28.5533817,0.943422098,990,FALSE,0.065534392,28.6139288,5.823252421,4.085515181,38.5226964
216,CUKXEN,10.1021/acs.inorgchem.5b00180,28.51903497,0.666740716,1900,FALSE,0.269259259,28.57950923,11.17620934,47.68547872,87.4411973
217,JINZAL,10.1002/aoc.7066,28.44963591,0.835222367,250,FALSE,0.393703704,28.50996301,1.470298442,74.31832598,104.2985874
218,NEYBEZ,10.1002/anie.200601627,28.42278996,1.09642165,292.5,FALSE,0.058888889,28.48306014,1.720299177,2.663284832,32.86664415
219,MULJIO,10.1016/j.molstruc.2015.05.030,28.41628859,1.008661199,2000,FALSE,0.058888889,28.47654498,11.76444637,2.663284832,42.90427618
222,TIRQOB,10.1021/ic701507r,28.31863231,0.824417812,8500,FALSE,0.146666667,28.37868162,49.99985294,21.44895384,99.82748841
223,VECPUS,10.1039/D1DT01851E,28.29228078,0.508291793,90,FALSE,0.149925926,28.35227421,0.529119203,22.14648074,51.02787415
224,QIDDAI02,10.1002/chem.200501067,28.28761227,0.806824062,9.3,FALSE,0.28962963,28.34759581,0.054411925,52.04502229,80.44703002
225,VECPIG,10.1039/D1DT01851E,28.28434381,0.909927155,90,FALSE,0.147037037,28.34432041,0.529119203,21.52821819,50.40165781
226,JUJTAL,10.1021/acs.cgd.5b00911,28.25829565,0.488441861,800,FALSE,0.058888889,28.31821702,4.705602075,2.663284832,35.68710393
227,XIHXAP,10.1039/C3CE41120F,28.2397344,0.503004752,1500,FALSE,0.149925926,28.29961641,8.823261245,22.14648074,59.26935839
228,MOBFOC01,10.1021/acs.inorgchem.3c02221,28.04308575,0.825433553,30,FALSE,0.065534392,28.10255077,0.176176989,4.085515181,32.36424294
229,GEDBIE,10.1016/j.jssc.2022.123144,28.01172407,1.212060253,248,FALSE,0.251481481,28.07112259,1.458533702,43.88078623,73.41044252
230,VECQAZ,10.1039/D1DT01851E,27.9997393,0.731162879,90,FALSE,0.147037037,28.0591124,0.529119203,21.52821819,50.1164498
231,PUMYEE,10.1038/s41467-020-15510-7,27.99891524,0.74880097,11.2,FALSE,0.273703704,28.0582866,0.065588428,48.63665195,76.76052698
232,ARUCIB,10.1021/acs.cgd.6b00805,27.97040692,0.974624951,29.1,FALSE,0.058888889,28.02971783,0.170882856,2.663284832,30.86388551
234,TAKTEH,10.1021/acs.inorgchem.5b02108,27.89212329,1.305997497,1480,FALSE,0.149925926,27.9512682,8.70561384,22.14648074,58.80336277
235,FIZGUT,10.1039/C8DT04252G,27.85411569,0.953915427,34,FALSE,0.113904762,27.91318,0.19970647,14.43744914,42.55033561
236,IKEVIG,10.3390/inorganics9010004,27.80831502,0.514755421,3300,FALSE,0.127238095,27.86728221,19.41152768,17.2909684,64.56977829
237,CIGJAH,10.1039/D3DT00470H,27.80142818,0.801111721,79.33537727,FALSE,0.211481481,27.86038077,0.466385944,35.32022822,63.64699493
238,YEFTAH,10.1021/acs.cgd.7b01061,27.6900546,1.679054772,45.5,FALSE,0.26037037,27.74877102,0.267353728,45.78313247,73.79925722
239,YEFTIP,10.1021/acs.cgd.7b01061,27.67999437,1.177685737,45.5,FALSE,0.129259259,27.73868946,0.267353728,17.72352569,45.72956888
240,ZEPDIL,10.1021/acsmaterialslett.2c00343,27.60195278,0.694287964,354.6453559,FALSE,0.149925926,27.66048238,2.08586117,22.14648074,51.89282429
241,UKUCAF,10.1021/ic100212q,27.5962913,0.703118567,3100,FALSE,0.067777778,27.6548089,18.23505363,4.56563108,50.45549361
243,RECROK,10.1016/j.cej.2020.127183,27.50148289,0.855086018,20,FALSE,0.081481481,27.55979945,0.117353286,7.498414692,35.17556743
244,NALVUV,10.1016/j.dyepig.2021.109945,27.46405423,2.391606377,230,FALSE,0.146666667,27.52229142,1.352651037,21.44895384,50.3238963
245,ICAMAC,10.1039/c1ce05751k,27.46208392,0.884167338,27.5,FALSE,0.052201058,27.52031693,0.161471063,1.231995702,28.9137837
246,QOBGEV,10.1016/j.inoche.2013.08.031,27.42872226,1.296557313,29.04,FALSE,0.142222222,27.48688453,0.170529913,20.49778061,48.15519505
247,GIHWIH,10.1021/acsami.1c20817,27.425056,0.855052653,3300,FALSE,0.124814815,27.4832105,19.41152768,16.77235268,63.66709085
250,UHATIJ,10.1007/s10904-020-01542-5,27.2641183,0.42240346,24,FALSE,0.077037037,27.32193153,0.140882767,6.547241675,34.01005597
252,YORFIX,10.1021/acs.inorgchem.9b01234,27.16544425,0.842657947,11.5,FALSE,0.058888889,27.22304824,0.067353139,2.663284832,29.95368621
253,KIJPEB,10.1016/j.inoche.2018.08.003,27.11479406,1.35575172,96,FALSE,0.224814815,27.17229065,0.564413425,38.1737477,65.91045177
255,FIHLUF,10.1039/C3CE41169A,27.09787497,1.512165141,6.16,FALSE,0.149925926,27.15533568,0.035941282,22.14648074,49.3377577
256,NOBXEK,10.1039/C8TA09080G,27.09738654,0.54307885,98.6,FALSE,0.081481481,27.15484622,0.579707587,7.498414692,35.2329685
257,ADIQEL,10.1039/c2dt31361h,27.06691852,0.968123041,1000,FALSE,0.072222222,27.12431359,5.882076124,5.516804097,38.52319381
259,YEFTOV,10.1021/acs.cgd.7b01061,27.02964877,1.293665934,45.5,FALSE,0.248888889,27.08696481,0.267353728,43.32593537,70.68025391
260,SINTAN,10.1021/acsami.7b03835,26.99055107,1.297991073,29.1,FALSE,0.087407407,27.0477842,0.170882856,8.766645524,35.98531258
261,VECCAL,10.1021/acs.chemmater.1c01723,26.9611676,0.876350296,750,FALSE,0.264814815,27.01833843,4.411483563,46.7343057,78.16412769
262,SOKRIW,10.1039/C9DT01499C,26.94980636,0.682755608,113.1,FALSE,0.077037037,27.00695309,0.665001956,6.547241675,34.21919673
263,YIWBEN,10.1007/s40242-013-2473-4,26.94020486,0.483611167,2000,FALSE,0.264814815,26.99733123,11.76444637,46.7343057,85.4960833
264,ONODOM,10.1039/C6CE00674D,26.84431287,0.640950903,6.15,FALSE,0.139259259,26.90123591,0.035882458,19.8636652,46.80078356
265,POQDIJ,10.1021/cm8027687,26.83248833,0.73925699,304.4988757,FALSE,0.149925926,26.88938629,1.790881007,22.14648074,50.82674803
267,FANPAO,10.1039/C7DT00005G,26.74590397,0.455620848,7.4,FALSE,0.052201058,26.80261833,0.043235421,1.231995702,28.07784946
268,YAXBEI,10.1021/acsami.1c17818,26.71761496,1.275084202,85.3,FALSE,0.08,26.77426934,0.501472063,7.181357091,34.45709849
269,XEJKAB,10.1021/acs.cgd.7b00940,26.70079319,0.895144475,6,FALSE,0.09168254,26.75741189,0.035000103,9.681583624,36.47399562
270,LOBCIS,10.1016/j.molstruc.2023.136955,26.69629508,0.293575073,0.5,FALSE,0.317037037,26.75290425,0.002647067,57.91058972,84.66614104
271,UMECUN,10.1021/acs.inorgchem.0c03583,26.6663847,0.963828828,15,FALSE,0.081481481,26.72293044,0.087941435,7.498414692,34.30928657
272,DOMROP,10.1021/acs.inorgchem.9b01402,26.64295779,0.484211791,11.9,FALSE,0.058888889,26.69945386,0.069706087,2.663284832,29.43244478
273,MATTOU,10.1021/acs.inorgchem.1c03025,26.60341229,0.763140527,740,FALSE,0.233703704,26.6598245,4.352659861,40.07609394,71.0885783
275,YEFTUB,10.1021/acs.cgd.7b01061,26.57910767,1.82682489,45.5,FALSE,0.149925926,26.63546834,0.267353728,22.14648074,49.04930281
276,SOKROC,10.1039/C9DT01499C,26.44692856,0.727882658,113.1,FALSE,0.087238095,26.50300895,0.665001956,8.730410394,35.8984213
277,LIJHEU,10.1021/acs.cgd.8b01335,26.43871557,0.427272253,9.6,FALSE,0.087407407,26.49477854,0.056176636,8.766645524,35.3176007
278,DALMAI,10.1002/zaac.202100030,26.39491531,0.659159102,10,FALSE,0.068148148,26.4508854,0.058529584,4.644895427,31.15431042
279,DOJXEH,10.1039/C4CE01506A,26.36126702,0.611673778,1400,FALSE,0.058888889,26.41716576,8.235024221,2.663284832,37.31547482
281,PIBPID,10.1039/D2QI02208G,26.30521776,0.73043654,525.1,FALSE,0.247037037,26.36099765,3.088538496,42.92961321,72.37914936
282,VAZJAK,10.1021/acs.chemmater.7b02417,26.26031746,0.923041452,5.3,FALSE,0.105015873,26.31600214,0.030882444,12.53510289,38.88198747
283,NOBXAG,10.1039/C8TA09080G,26.26012108,1.395765892,98.6,FALSE,0.058888889,26.31580535,0.579707587,2.663284832,29.55879777
284,NIFXIM,10.1126/sciadv.aaq1636,26.24332321,0.539498358,14.8,FALSE,0.105015873,26.29897186,0.086764961,12.53510289,38.92083971
286,MICNAO,10.1002/chem.200501067,26.2113631,0.482823515,9.3,FALSE,0.222962963,26.26694397,0.054411925,37.77742553,64.09878143
287,OYUVOW,10.1016/j.micromeso.2021.111350,26.20444827,6.508252877,11,FALSE,0.242592593,26.26001448,0.064411954,41.97844019,68.30286663
288,FEWWOV,10.1071/CH12444,26.19477993,0.499689531,20,FALSE,0.067777778,26.25032564,0.117353286,4.56563108,30.93331001
289,PETHEF,10.1039/D2CE01497A,26.19455457,0.395512951,19.1,FALSE,0.059777778,26.2500998,0.112059153,2.853519479,29.21567843
290,EBAVIP,10.1021/acs.cgd.6b01352,26.18288867,0.966834682,34.4,FALSE,0.058888889,26.23840916,0.202059418,2.663284832,29.10375342
291,RIGPAB,10.1134/S0022476618020336,26.18229864,0.452730857,200,FALSE,0.096126984,26.23781788,1.17617993,10.63275664,38.04675445
292,UBUQOB,10.1039/D1DT02555D,26.17457557,0.786803447,0.5,FALSE,0.096126984,26.23007844,0.002647067,10.63275664,36.86548214
295,OTIPAK,10.1021/acs.inorgchem.6b00758,26.14390273,0.68098532,383.9881319,FALSE,0.26037037,26.19934056,2.258466242,45.78313247,74.24093927
297,EBAVOV,10.1021/acs.cgd.6b01352,26.12987665,1.109721158,34.4,FALSE,0.058888889,26.18528473,0.202059418,2.663284832,29.05062898
298,ZESYOP,10.1021/acs.inorgchem.2c03657,26.1233869,0.480689188,8,FALSE,0.081481481,26.17878122,0.046764843,7.498414692,33.72396076
299,WIGHAY,10.1002/anie.201801116,26.08730965,0.404707124,630.6060948,FALSE,0.058888889,26.14262747,3.709164408,2.663284832,32.51507671
300,ROYROO,10.1039/C5CE00263J,26.08642804,0.23625244,1000,FALSE,0.272592593,26.14174399,5.882076124,48.3988587,80.42267881
301,DUYJIS,10.1021/acs.inorgchem.5b01803,26.08442098,0.863295884,1000,FALSE,0.055333333,26.13973268,5.882076124,1.902346248,33.92415505
302,XIHWUI,10.1039/C3CE41120F,26.06158356,0.413559285,1500,FALSE,0.149925926,26.11684683,8.823261245,22.14648074,57.08658881
303,YEHQEK,10.1039/C7CE01447C,26.02550598,0.69650293,960,FALSE,0.052201058,26.08069275,5.646781314,1.231995702,32.95946976
304,DUQSAK,10.1039/b923516g,26.01640831,0.698124266,1000,FALSE,0.264814815,26.07157579,5.882076124,46.7343057,78.68795761
305,EGELIP,10.1021/acs.inorgchem.3c04156,26.00612708,0.531285142,62,FALSE,0.271851852,26.06127275,0.364412837,48.24032979,74.66601538
306,DACZUF,10.1016/j.molstruc.2016.11.073,25.98649903,0.425467231,2000,FALSE,0.094814815,26.04160308,11.76444637,10.35193417,48.15798362
307,WEZWUU,10.1021/ic0617240,25.98004387,1.173925032,1,FALSE,0.233703704,26.03513423,0.005588252,40.07609394,66.11681643
309,JONDEY,10.1039/C9TA06989E,25.95544126,0.485913114,7.7,FALSE,0.242592593,26.01047946,0.045000132,41.97844019,68.03391978
